form	lemma_def	pos	genre	src_mot	nombre
teatre	théâtre	NOMcom	masc		sg|pl
tecche	dèche	NOMcom	fem		sg
tecche	tache	NOMcom	fem		sg
tecche	tette	NOMcom	fem		sg
tecche	tique	NOMcom	fem		sg
tecche	tête	NOMcom	fem		sg
teche	tache	NOMcom	fem		sg
teinte	teint	NOMcom	masc	teinte	sg|pl
teinte	teinte	NOMcom	fem	teinte	sg
tel	til	NOMcom		teel	
telez	telle	NOMcom	fem	telez	sg
telez	toile	NOMcom	fem	telez	sg
teliere	telière	NOMcom	fem		sg
temolte	temoute	NOMcom	masc		sg|pl
tempes	tempe	NOMcom	fem		pl
tempes	tempest	NOMcom	masc		sg|pl
templez	temple	NOMcom	masc		sg|pl
templier	tempier	NOMcom	masc		sg|pl
templier	templier	NOMcom	masc		sg|pl
templiers	templier	NOMcom	masc		sg|pl
templum	templum	NOMcom		templum	
tempoire	tempoire	NOMcom	masc		sg|pl
temporalitei	temporalité	NOMcom	fem		sg
tempore	tempoire	NOMcom	masc		sg|pl
tempore	temps	NOMcom	masc		sg|pl
tempoyre	tempoire	NOMcom	masc		sg|pl
temptacions	tentation	NOMcom	fem		pl
temptaciun	tentation	NOMcom	fem		sg
temptation	tentation	NOMcom	fem		sg
tenailles	tenaille	NOMcom	fem		pl
tenauntz	tenant	NOMcom	masc		sg|pl
tendal	tendal	NOMcom	masc		sg|pl
tendale	dental	NOMcom	masc		sg|pl
tendale	tendaille	NOMcom	fem		sg
tendale	tendal	NOMcom	masc		sg|pl
tendans	tendant	NOMcom	masc	tendans	sg|pl
tendresse	tendresse	NOMcom	fem		sg
tendrière	tendrière	NOMcom	fem		sg
tendror	tendreur	NOMcom	fem		sg
tenebrur	ténébreur	NOMcom	fem		sg
teneham	tenant	NOMcom	masc		sg|pl
tenels	tenel	NOMcom	masc		sg|pl
tenemans	tènement	NOMcom	masc		sg|pl
tenement	tènement	NOMcom	masc		sg|pl
tenentes	tenant	NOMcom	masc		sg|pl
teneri	tannerie	NOMcom	fem		sg
tenestez	tenet	NOMcom	masc		sg|pl
teneur	teneur	NOMcom	masc		sg|pl
teneure	tenure	NOMcom	fem		sg
teneurs	teneur	NOMcom	masc		sg|pl
tenour	teneur	NOMcom	fem	tenour	sg
tenpeste	tempête	NOMcom	masc		sg|pl
tenple	temple	NOMcom	masc		sg|pl
tenrour	tendreur	NOMcom	fem		sg
tensement	tancement	NOMcom	masc		sg|pl
tensement	tensement	NOMcom	masc		sg|pl
tenson	tançon	NOMcom	fem		sg
tentacion	tentation	NOMcom	fem		sg
tenue	tenu	NOMcom	fem	tenúe	sg
tenue	tenue	NOMcom	fem	tenúe	sg
tenzon	tançon	NOMcom	fem		sg
terch	terque	NOMcom	masc		sg|pl
terminus	termineux	NOMcom	masc		sg|pl
terminée	terminée	NOMcom	fem		sg
termoiemens	termement	NOMcom	masc		sg|pl
termë	terme	NOMcom	masc		sg|pl
termë	therme	NOMcom	fem		sg
termë	treisme	NOMcom	fem		sg
termë	trêve	NOMcom	fem		sg
ternant	tenant	NOMcom	masc		sg|pl
ternant	tournant	NOMcom	masc		sg|pl
ternitez	ternité	NOMcom	fem		sg
ternité	ternité	NOMcom	fem		sg
teroi	desroi	NOMcom	masc		sg|pl
teroi	terroi	NOMcom	masc		sg|pl
terraces	terrasse	NOMcom	fem		pl
terrae	terre	NOMcom	masc		sg|pl
terrages	terrage	NOMcom	masc		sg|pl
terremote	terremote	NOMcom			
terrens	terrin	NOMcom	masc		sg|pl
terreur	terreur	NOMcom	masc		sg|pl
territoire	territoire	NOMcom	masc		sg|pl
terroer	terroir	NOMcom	masc		sg|pl
terroirs	terroir	NOMcom	masc		sg|pl
terrouer	terroir	NOMcom	masc		sg|pl
terrë	terre	NOMcom	fem		sg
tesches	tache	NOMcom	fem		pl
tesmoignage	témoignage	NOMcom	masc		sg|pl
tesmoignaige	témoignage	NOMcom	masc		sg|pl
tesmoignz	témoin	NOMcom	masc		sg|pl
tesmoin	témoin	NOMcom	masc		sg|pl
tesmoingnage	témoignage	NOMcom	masc		sg|pl
tesmoingnance	témoignance	NOMcom	fem		sg
tesmoings	témoin	NOMcom	masc		sg|pl
tesmoins	témoin	NOMcom	masc		sg|pl
tesmongnage	témoignage	NOMcom	masc		sg|pl
tesson	taisson	NOMcom	masc		sg|pl
tesson	tesson	NOMcom	masc		sg|pl
tessuz	dessous	NOMcom	masc		sg|pl
tessuz	dessus	NOMcom	masc		sg|pl
tessuz	désus	NOMcom	masc		sg|pl
tessuz	tissu	NOMcom	masc		sg|pl
testamens	testament	NOMcom	masc		sg|pl
testemoine	testimonie	NOMcom	fem		sg
testibus	qoubouts	NOMcom			pl-fem|sg-masc|pl-masc
testibus	quibus	NOMcom	masc		sg|pl
testimoine	testimonie	NOMcom	fem		sg
testimonie	testimonie	NOMcom	fem		sg
testre	testre	NOMcom	fem		sg
tette	tette	NOMcom	fem		sg
texencium	exemption	NOMcom	fem		sg
thamari	tamaris	NOMcom	masc		sg|pl
thamari	tamarisque	NOMcom	masc		sg|pl
thanán	tenant	NOMcom	masc		sg|pl
tharthán	tarte	NOMcom	fem		sg
thaün	thon	NOMcom	masc		sg|pl
themiscodes	scote	NOMcom	fem		pl
theologie	théologie	NOMcom	fem		sg
theologien	théologien	NOMcom			
theorique	théorique	NOMcom	fem		sg
theume	thème	NOMcom	masc		sg|pl
thimiáme	thymiame	NOMcom	masc		sg|pl
thimiáme	timiame	NOMcom	masc		sg|pl
thoreaux	taureau	NOMcom	masc		sg|pl
throsnes	trône	NOMcom	masc		sg|pl
tieles	tel	NOMcom		tieles	pl-fem|sg-masc|pl-masc
tielles	tieule	NOMcom		tielles	pl-fem|sg-masc|pl-masc
tienke	tance	NOMcom	fem		sg
tienke	tanche	NOMcom	fem		sg
tieres	dur	NOMcom			pl-fem|sg-masc|pl-masc
tieres	ter	NOMcom	masc		sg|pl
tieres	terre	NOMcom	fem		pl
tieres	tiare	NOMcom	masc		sg|pl
tieres	tiers	NOMcom	masc		sg|pl
tieres	tire	NOMcom	fem		pl
tieres	tiret	NOMcom	masc		sg|pl
tieres	tort	NOMcom			pl-fem|sg-masc|pl-masc
tierz	tiers	NOMcom	masc	tiérz	sg|pl
tiessart	tissart	NOMcom	masc		sg|pl
tieule	tuile	NOMcom	masc	tieulle	sg|pl
tieule	tuilé	NOMcom	masc	tieulle	sg|pl
tieulle	tuile	NOMcom	fem	tieulle	sg
tieulz	tel	NOMcom		tieulz	pl-fem|sg-masc|pl-masc
tieume	dieu	NOMcom	masc		sg|pl
tieume	thème	NOMcom	masc		sg|pl
tieume	tieu	NOMcom	masc		sg|pl
tieume	tournois	NOMcom	masc		sg|pl
tiges	tige	NOMcom	fem		pl
tigres	tigre	NOMcom			pl-fem|sg-masc|pl-masc
tiltre	titre	NOMcom	masc		sg|pl
tiltres	titre	NOMcom	masc		sg|pl
tiltres	tristre	NOMcom	masc		sg|pl
timiáme	thymiame	NOMcom	masc		sg|pl
timiáme	timiame	NOMcom	masc		sg|pl
tincelle	tinel	NOMcom	masc		sg|pl
tinteis	tintis	NOMcom	masc		sg|pl
tir	tir	NOMcom	masc	týr	sg|pl
tiranie	tyrannie	NOMcom	fem		sg
tirannies	tyrannie	NOMcom	fem		pl
tirennye	tyrannie	NOMcom	fem		sg
tiriacles	thériaque	NOMcom	masc		sg|pl
tiriacles	triacle	NOMcom			pl-fem|sg-masc|pl-masc
tirus	tirus	NOMcom	masc		sg|pl
tirán	tyran	NOMcom	masc		sg|pl
tirïen	terrien	NOMcom	masc		sg|pl
tirïen	tirie	NOMcom	fem		sg
tirïen	tyrie	NOMcom	fem		sg
tissu	tissu	NOMcom	masc		sg|pl
tissus	tissu	NOMcom	masc	tissus	sg|pl
tite	tite	NOMcom	fem		sg
tite	titre	NOMcom	masc		sg|pl
title	titre	NOMcom	masc		sg|pl
title	tristre	NOMcom	masc		sg|pl
titum	dictum	NOMcom	masc		sg|pl
titum	diptan	NOMcom	masc		sg|pl
titum	diptanne	NOMcom	masc		sg|pl
titum	diton	NOMcom	masc		sg|pl
titum	titain	NOMcom	masc		sg|pl
toaile	deile	NOMcom	fem		sg
toaile	doale	NOMcom	masc		sg|pl
toaile	douelle	NOMcom	fem		sg
toaile	toile	NOMcom	fem		sg
toaile	touaille	NOMcom	fem		sg
toiez	taie	NOMcom	fem		sg
toilleiz	touillis	NOMcom	masc		sg|pl
tois	toit	NOMcom	masc		sg|pl
toison	toison	NOMcom	fem		sg
tolage	tolage	NOMcom	masc		sg|pl
tolete	tolede	NOMcom		tolette	
toleur	toleur	NOMcom	masc		sg|pl
tombeau	tombeau	NOMcom	masc		sg|pl
tombel	tombeau	NOMcom	masc		sg|pl
tombel	tombel	NOMcom	masc		sg|pl
tonayre	tonnere	NOMcom	masc	tonayre	sg|pl
tonayre	tonnerre	NOMcom	masc	tonayre	sg|pl
tonbe	tombe	NOMcom	fem		sg
tonbeau	tombeau	NOMcom	masc		sg|pl
tonbeau	tombel	NOMcom	masc		sg|pl
toneaz	tonneau	NOMcom	masc		sg|pl
tonel	tonneau	NOMcom	masc		sg|pl
tonelx	donel	NOMcom	masc		sg|pl
tonelx	tannel	NOMcom	masc		sg|pl
tonelx	tonneau	NOMcom	masc		sg|pl
tonelx	tonnel	NOMcom	masc		sg|pl
tonerre	tonnerre	NOMcom	masc		sg|pl
tonneaulx	tonneau	NOMcom	masc		sg|pl
tonnellet	tonnelet	NOMcom	masc		sg|pl
tonnelliers	tonnelier	NOMcom	masc		sg|pl
tonniaus	tonneau	NOMcom	masc		sg|pl
tonnoirres	tonnerre	NOMcom	masc		sg|pl
tonoir	donoi	NOMcom	masc		sg|pl
tonoir	tonnerre	NOMcom	masc		sg|pl
tonoir	tonnoille	NOMcom	masc		sg|pl
topazium	topazion	NOMcom	masc		sg|pl
torches	torche	NOMcom	fem		pl
toreau	taureau	NOMcom	masc		sg|pl
torfaiz	torfait	NOMcom	masc		sg|pl
torkes	torche	NOMcom	fem		pl
torkes	torque	NOMcom	masc		sg|pl
torkes	troc	NOMcom	masc		sg|pl
torkes	troche	NOMcom	fem		pl
torkes	trochisque	NOMcom	masc		sg|pl
torkes	troque	NOMcom	fem		pl
tormant	tourment	NOMcom	masc		sg|pl
tormens	tourment	NOMcom	masc		sg|pl
torneiz	tournoi	NOMcom	masc		sg|pl
torneiz	tournois	NOMcom	masc		sg|pl
tornoyementz	tournoiement	NOMcom	masc		sg|pl
toron	taureau	NOMcom	masc		sg|pl
toron	toreil	NOMcom	masc		sg|pl
toron	tronc	NOMcom	masc		sg|pl
toron	tros	NOMcom	masc		sg|pl
toron	trône	NOMcom	masc		sg|pl
torsels	torcel	NOMcom	masc		sg|pl
torsels	torche	NOMcom	fem		pl
torsels	torse	NOMcom	fem		pl
torsels	trousseau	NOMcom	masc		sg|pl
torterele	torterie	NOMcom	fem		sg
torterele	tourtelle	NOMcom	fem		sg
torterele	tourterelle	NOMcom	fem		sg
tortues	tortue	NOMcom	fem	tortues	pl
tosours	doseur	NOMcom	masc		sg|pl
totenes	totnes	NOMcom	fem		pl
tou	tou	NOMcom	masc		sg|pl
touaile	touaille	NOMcom	fem		sg
touailles	touaille	NOMcom	fem		pl
toualle	touaille	NOMcom	fem		sg
touchement	touchement	NOMcom	masc		sg|pl
tounairre	tonnerre	NOMcom	masc		sg|pl
touniaus	tonneau	NOMcom	masc		sg|pl
tounoirre	tonnerre	NOMcom	masc		sg|pl
toupot	toupot	NOMcom	masc		sg|pl
touppet	toupet	NOMcom	masc		sg|pl
touppin	toupin	NOMcom	masc		sg|pl
toups	toup	NOMcom	masc		sg|pl
tourbes	thrombe	NOMcom			pl-fem|sg-masc|pl-masc
tourbes	tourbe	NOMcom	fem		pl
tourelle	tourelle	NOMcom	fem		sg
tourmens	tourment	NOMcom	masc		sg|pl
tourmenteurs	tourmenteur	NOMcom	masc		sg|pl
tourmentz	tourment	NOMcom	masc		sg|pl
tournant	tournant	NOMcom	masc		sg|pl
tournelette	tournelette	NOMcom	fem		sg
tournelle	tournelle	NOMcom	fem		sg
tournes	tourne	NOMcom	masc		sg|pl
tournoyement	tournoiement	NOMcom	masc		sg|pl
tournoys	tournoi	NOMcom	masc		sg|pl
tournoys	tournois	NOMcom	masc		sg|pl
tourt	tort	NOMcom		tourt	
tourt	tourd	NOMcom		tourt	
tourz	tour	NOMcom	fem		sg
toussains	toussaint	NOMcom	fem		pl
towayles	toile	NOMcom	fem		pl
towayles	touaille	NOMcom	fem		pl
toële	toile	NOMcom	fem		sg
toëles	toile	NOMcom	fem		pl
tracee	tracée	NOMcom	fem		sg
tractié	traité	NOMcom	masc		sg|pl
tradetur	traditeur	NOMcom	masc		sg|pl
tradicion	tradition	NOMcom	fem		sg
tradidit	traditeur	NOMcom	masc		sg|pl
trahisons	trahison	NOMcom	fem		pl
trahitor	trahiteur	NOMcom	masc		sg|pl
trahitres	traître	NOMcom	masc		sg|pl
traict	trait	NOMcom	masc		sg|pl
traicteurs	traiteur	NOMcom	masc		sg|pl
traictiez	traité	NOMcom	masc		sg|pl
traictié	traité	NOMcom	masc		sg|pl
traictiés	traité	NOMcom	masc		sg|pl
traictiéz	traité	NOMcom	masc		sg|pl
traictre	traître	NOMcom	masc	traictre	sg|pl
traictz	trait	NOMcom	masc		sg|pl
traime	trame	NOMcom	fem		sg
traison	trahison	NOMcom	fem		sg
traistresse	traître	NOMcom	masc		sg|pl
traistresse	traîtresse	NOMcom	fem		sg
traitement	traitement	NOMcom	masc		sg|pl
traiteur	traiteur	NOMcom	masc		sg|pl
traiteur	traître	NOMcom	masc		sg|pl
traitiet	traité	NOMcom	masc		sg|pl
traitor	traître	NOMcom	masc		sg|pl
traitours	traître	NOMcom	masc		sg|pl
traitres	traître	NOMcom	masc		sg|pl
tranchiee	tranchée	NOMcom	fem		sg
tranchée	tranchée	NOMcom	fem		sg
trannine	tranaine	NOMcom	fem		sg
trannine	tranine	NOMcom	fem		sg
tranquillite	tranquillité	NOMcom	fem	tranquillitee	sg
transe	transe	NOMcom			
transgresseur	transgresseur	NOMcom	masc		sg|pl
translacion	translation	NOMcom	fem		sg
translacions	translation	NOMcom	fem		pl
transpors	transport	NOMcom	masc		sg|pl
transquilité	tranquillité	NOMcom	fem		sg
transquillité	tranquillité	NOMcom	fem		sg
trasses	tresse	NOMcom	fem		pl
trauail	travail	NOMcom	masc		sg|pl
trauailh	travail	NOMcom	masc		sg|pl
traualz	travail	NOMcom	masc		sg|pl
travaill	travail	NOMcom	masc		sg|pl
travaillans	travaillant	NOMcom	masc		sg|pl
travailx	travail	NOMcom	masc		sg|pl
travailz	travail	NOMcom	masc		sg|pl
travalz	travail	NOMcom	masc		sg|pl
travars	travail	NOMcom	masc		sg|pl
travars	travart	NOMcom	masc		sg|pl
travars	travers	NOMcom	masc		sg|pl
travaulx	travail	NOMcom	masc		sg|pl
travaulz	travail	NOMcom	masc		sg|pl
travaus	travail	NOMcom	masc		sg|pl
travayl	travail	NOMcom	masc		sg|pl
traviler	travailleur	NOMcom	masc		sg|pl
traviler	travelle	NOMcom	fem		sg
traváil	travail	NOMcom	masc		sg|pl
travérs	travers	NOMcom	masc		sg|pl
trays	trait	NOMcom	masc		sg|pl
traïsons	trahison	NOMcom	fem		pl
traïsson	trahison	NOMcom	fem		sg
traïturs	traître	NOMcom	masc		sg|pl
traÿtor	trahiteur	NOMcom	masc		sg|pl
traÿtor	traiteur	NOMcom	masc		sg|pl
traÿtor	traître	NOMcom	masc		sg|pl
trebuch	trébuc	NOMcom	masc		sg|pl
trebuchance	trébuchance	NOMcom	fem		sg
trebuchement	trébuchement	NOMcom	masc		sg|pl
trebuchemenz	trébuchement	NOMcom	masc		sg|pl
trebut	tribut	NOMcom	masc		sg|pl
trebuz	tribu	NOMcom			pl-fem|sg-masc|pl-masc
trebuz	tribut	NOMcom	masc		sg|pl
trebuz	trébuc	NOMcom	masc		sg|pl
trecenses	cense	NOMcom	fem		pl
trecenses	tresseur	NOMcom	masc		sg|pl
trefs	tref	NOMcom	masc		sg|pl
trefve	trêve	NOMcom	fem		sg
trefves	trêve	NOMcom	fem		pl
treif	tref	NOMcom	masc		sg|pl
treif	treive	NOMcom	masc		sg|pl
trellis	treillis	NOMcom	masc		sg|pl
tremoille	tremille	NOMcom	fem		sg
trencheiz	tranchis	NOMcom	masc		sg|pl
trenchours	trancheur	NOMcom	masc		sg|pl
trenchours	tranchoir	NOMcom	masc		sg|pl
trenité	trinité	NOMcom	fem		sg
trenqoisons	tranchaison	NOMcom	fem		pl
trepassement	trépassement	NOMcom	masc		sg|pl
trepié	tripier	NOMcom	masc		sg|pl
trepié	trépied	NOMcom	masc		sg|pl
treson	trahison	NOMcom	fem		sg
tresone	aulne	NOMcom	masc		sg|pl
tresone	aune	NOMcom	fem		sg
tresone	trahison	NOMcom	fem		sg
tresone	tresson	NOMcom	masc		sg|pl
tresorde	ordre	NOMcom	masc		sg|pl
tresorde	trésor	NOMcom	masc		sg|pl
tresorier	trésorier	NOMcom	masc		sg|pl
tresoriere	trésorier	NOMcom	masc		sg|pl
tresoriere	trésorière	NOMcom	fem		sg
tresoríers	trésorier	NOMcom	masc		sg|pl
tresoun	trahison	NOMcom	fem		sg
tresoun	tresson	NOMcom	masc		sg|pl
tresour	dresseur	NOMcom	masc		sg|pl
tresour	or	NOMcom	masc		sg|pl
tresour	tresseur	NOMcom	masc		sg|pl
tresour	tréseau	NOMcom	masc		sg|pl
tresour	trésor	NOMcom	masc		sg|pl
tresours	ours	NOMcom	masc		sg|pl
tresours	tresseur	NOMcom	masc		sg|pl
tresours	tréseau	NOMcom	masc		sg|pl
tresours	trésor	NOMcom	masc		sg|pl
tresovent	auvent	NOMcom	masc		sg|pl
tresovent	ovant	NOMcom			
tresparfound	parfond	NOMcom	masc		sg|pl
trespassans	trépassant	NOMcom	masc		sg|pl
trespassement	trépassement	NOMcom	masc		sg|pl
trespassemenz	trépassement	NOMcom	masc		sg|pl
trestiaus	tréteau	NOMcom	masc		sg|pl
tresturnement	trestournement	NOMcom	masc		sg|pl
tresturs	trestour	NOMcom	masc		sg|pl
trestute	trestot	NOMcom		trestúte	
tresves	trêve	NOMcom	fem		pl
tresór	trésor	NOMcom	masc		sg|pl
treteaulx	tréteau	NOMcom	masc		sg|pl
treuage	truage	NOMcom	masc		sg|pl
treves	trêve	NOMcom	masc		sg|pl
treçons	tresson	NOMcom	masc		sg|pl
treçoërs	dressoir	NOMcom	masc		sg|pl
treçoërs	tressoir	NOMcom	masc		sg|pl
treëz	droe	NOMcom	fem		sg
treëz	droit	NOMcom	masc		sg|pl
treëz	tref	NOMcom	masc		sg|pl
treëz	tresse	NOMcom	fem		sg
treëz	triez	NOMcom	masc		sg|pl
treïson	trahison	NOMcom	fem		sg
treü	treü	NOMcom	masc		sg|pl
triboil	triboil	NOMcom	masc		sg|pl
triboil	triboul	NOMcom	masc		sg|pl
tribouleres	triboulerie	NOMcom	fem		pl
tribouleres	tribouleur	NOMcom	masc		sg|pl
tribulacions	tribulation	NOMcom	fem		pl
tribulations	tribulation	NOMcom	fem		pl
tribulatiun	tribulation	NOMcom	fem		sg
tribuns	tribun	NOMcom	masc		sg|pl
tribus	tribu	NOMcom			pl-fem|sg-masc|pl-masc
tribus	tribul	NOMcom	masc		sg|pl
tribus	trébuc	NOMcom	masc		sg|pl
tricheeur	tricheresse	NOMcom	fem		sg
tricheeur	tricheur	NOMcom	masc		sg|pl
tricheeurs	tricheresse	NOMcom	fem		pl
tricheeurs	tricheur	NOMcom	masc		sg|pl
tricheries	tricherie	NOMcom	fem		pl
trichierres	tricheur	NOMcom	masc		sg|pl
trieve	trêve	NOMcom	fem	triève	sg
trieves	trêve	NOMcom	fem	triêves	pl
triewe	trêve	NOMcom	fem		sg
triewes	trêve	NOMcom	fem		pl
trikeeur	tricheur	NOMcom	masc		sg|pl
trinitad	trinité	NOMcom	fem		sg
trinite	trinité	NOMcom	fem		sg
trinited	trinité	NOMcom	fem		sg
trinitee	trinité	NOMcom	fem		sg
triplicité	triplicité	NOMcom	fem		sg
tristece	tristesse	NOMcom	fem		sg
tristesce	tristesse	NOMcom	fem		sg
tristesse	tristesse	NOMcom	fem		sg
tristesses	tristesse	NOMcom	fem		pl
tristeur	tristeur	NOMcom	fem		sg
tristicie	tristesse	NOMcom	fem		sg
tristor	tristeur	NOMcom	fem		sg
tristors	trestour	NOMcom	masc		sg|pl
tristors	tristeur	NOMcom	fem		pl
tristour	tristeur	NOMcom	fem		sg
tristours	tristeur	NOMcom	fem		pl
tristrece	tristesse	NOMcom	fem		sg
tristreche	tristesse	NOMcom	fem		sg
tristresse	tristesse	NOMcom	fem		sg
triue	trêve	NOMcom	fem		sg
triumphes	triomphe	NOMcom			pl-fem|sg-masc|pl-masc
trive	trêve	NOMcom	fem		sg
triwes	triche	NOMcom	fem		pl
triwes	trie	NOMcom	fem		pl
triwes	triez	NOMcom	masc		sg|pl
triwes	trêve	NOMcom	fem		pl
trièves	trêve	NOMcom	fem		pl
troians	troyen	NOMcom	masc		sg|pl
troiene	troyen	NOMcom	masc		sg|pl
troipiés	trépied	NOMcom	masc		sg|pl
tromperie	tromperie	NOMcom	fem		sg
tromperies	tromperie	NOMcom	fem		pl
trompette	trompette	NOMcom	fem		sg
trompettes	trompette	NOMcom	fem		pl
tronchoun	tronçon	NOMcom	masc		sg|pl
troncons	tronçon	NOMcom	masc		sg|pl
trone	trône	NOMcom	masc		sg|pl
trones	trône	NOMcom	masc		sg|pl
tronson	tronçon	NOMcom	masc		sg|pl
tronçouns	tronçon	NOMcom	masc		sg|pl
trope	trope	NOMcom	masc		sg|pl
trope	troupe	NOMcom	fem		sg
tropers	tropé	NOMcom	masc		sg|pl
tropers	troupeau	NOMcom	masc		sg|pl
tropers	troupé	NOMcom	masc		sg|pl
tropiau	troupeau	NOMcom	masc		sg|pl
troppellet	troupelet	NOMcom	masc		sg|pl
tropt	tros	NOMcom	masc	tropt	sg|pl
trosne	trône	NOMcom	masc		sg|pl
trottier	trottier	NOMcom	masc		sg|pl
trouart	travart	NOMcom	masc		sg|pl
troupel	troupeau	NOMcom	masc		sg|pl
trouveur	trouveur	NOMcom	masc		sg|pl
troux	tros	NOMcom	masc		sg|pl
troux	trou	NOMcom	masc		sg|pl
troveüre	trouvure	NOMcom	masc		sg|pl
troveürs	trouveur	NOMcom	masc		sg|pl
troye	troie	NOMcom	fem		sg
troyene	troyen	NOMcom	masc		sg|pl
troyte	truite	NOMcom	fem		sg
troïan	troyen	NOMcom	masc		sg|pl
troïans	troyen	NOMcom	masc		sg|pl
truande	truand	NOMcom	masc		sg|pl
truande	truande	NOMcom	fem		sg
truanderie	truanderie	NOMcom	fem		sg
trufe	truffe	NOMcom	fem		sg
trufferie	trufferie	NOMcom	fem		sg
trumeaus	trumeau	NOMcom	masc		sg|pl
trumeleeur	tremeleur	NOMcom	masc		sg|pl
trunc	trainc	NOMcom	masc		sg|pl
trunc	tronc	NOMcom	masc		sg|pl
trunc	tros	NOMcom	masc		sg|pl
truye	truie	NOMcom	fem		sg
truyes	truie	NOMcom	fem		pl
truyeves	trêve	NOMcom	fem		pl
tráit	drap	NOMcom	masc		sg|pl
tráit	trait	NOMcom	masc		sg|pl
tráit	tref	NOMcom	masc		sg|pl
trève	trêve	NOMcom	fem		sg
trèves	trêve	NOMcom	fem		pl
tré	tref	NOMcom	masc		sg|pl
trêve	trêve	NOMcom	fem		sg
trïolainnes	triolaine	NOMcom	fem		pl
tróne	trône	NOMcom	masc		sg|pl
tuayles	touaille	NOMcom	fem		pl
tuched	duché	NOMcom	masc		sg|pl
tuched	touchet	NOMcom	masc		sg|pl
tude	doute	NOMcom	masc		sg|pl
tude	tote	NOMcom	fem		sg
tude	tout	NOMcom	masc		sg|pl
tude	tute	NOMcom	fem		sg
tueïz	tuëiz	NOMcom		tueïz	pl-fem|sg-masc|pl-masc
tuiaus	tuyau	NOMcom	masc		sg|pl
tuicion	tuition	NOMcom	fem		sg
tuile	tuile	NOMcom	fem		sg
tuis	tout	NOMcom	masc		sg|pl
tumbeau	tombeau	NOMcom	masc		sg|pl
tumbel	tumbel	NOMcom	masc		sg|pl
tumbeors	tombeur	NOMcom	masc		sg|pl
tumultz	tumulte	NOMcom			pl-fem|sg-masc|pl-masc
tunbel	tombeau	NOMcom	masc		sg|pl
tunbel	tombel	NOMcom	masc		sg|pl
tunbel	tumbel	NOMcom	masc		sg|pl
tuneaus	tonneau	NOMcom	masc		sg|pl
tunes	tune	NOMcom	fem		pl
tunike	tunique	NOMcom	fem		sg
turbacion	turbation	NOMcom	fem		sg
turbilhons	tourbillon	NOMcom	masc		sg|pl
turbées	turber	NOMcom	fem		pl
turkil	trousseau	NOMcom	masc		sg|pl
turmenter	tourmente	NOMcom	fem		sg
turmenter	tourmenteur	NOMcom	masc		sg|pl
turquie	truquie	NOMcom	fem	turquie	sg
turterele	tourterelle	NOMcom	fem		sg
turterelle	tourterelle	NOMcom	fem		sg
turtre	tourtre	NOMcom	fem		sg
tute	tute	NOMcom	fem	túte	sg
tutes	tute	NOMcom	fem	tútes	pl
tuteur	tuteur	NOMcom	masc		sg|pl
tuteurs	tuteur	NOMcom	masc		sg|pl
tymbre	timbre	NOMcom	masc		sg|pl
tymbres	timbre	NOMcom	masc		sg|pl
tymon	thymon	NOMcom	masc		sg|pl
tymon	timon	NOMcom	masc		sg|pl
tymons	timon	NOMcom	masc		sg|pl
tynels	tinel	NOMcom	masc		sg|pl
tynes	teigne	NOMcom	fem		pl
tynes	tine	NOMcom	fem		pl
typhaine	tifaine	NOMcom	fem		sg
tyr	tyr	NOMcom	masc		sg|pl
tyrannies	tyrannie	NOMcom	fem		pl
tyre	tire	NOMcom	fem		sg
tysanne	tisane	NOMcom	fem		sg
téns	dent	NOMcom	masc		sg|pl
téns	tan	NOMcom	masc		sg|pl
téns	teint	NOMcom	masc		sg|pl
téns	temps	NOMcom	masc		sg|pl
téns	tent	NOMcom	masc		sg|pl
uaissealz	vaisseau	NOMcom	masc		sg|pl
uaissealz	vaucel	NOMcom	masc		sg|pl
uaisseauz	vaisseau	NOMcom	masc		sg|pl
uaisseaz	vaisseau	NOMcom	masc		sg|pl
uaissel	vaiselle	NOMcom	masc		sg|pl
uaissel	vaisseau	NOMcom	masc		sg|pl
uaisselet	vaiselle	NOMcom	fem		sg
uaisselet	vaisselet	NOMcom	masc		sg|pl
uaisselet	vaisselle	NOMcom	fem		sg
ual	val	NOMcom	masc		sg|pl
uaz	val	NOMcom	masc		sg|pl
ueil	œil	NOMcom	masc	ueil	sg|pl
ueiles	ouaille	NOMcom	fem		pl
ueilhe	veille	NOMcom	fem		sg
ueilhe	voile	NOMcom	masc		sg|pl
ueilles	veille	NOMcom	fem	úéilles	pl
uerd	hourd	NOMcom	masc		sg|pl
uerd	vair	NOMcom	masc		sg|pl
uerd	vert	NOMcom	masc		sg|pl
uerge	verge	NOMcom	fem		sg
uergonges	vergogne	NOMcom	fem		pl
ueriteit	vérité	NOMcom	fem		sg
ueriteiz	vérité	NOMcom	fem		sg
uertuz	vertu	NOMcom	fem		sg
ues	ues	NOMcom	masc		sg|pl
ueske	évêque	NOMcom	masc		sg|pl
ueskes	vesce	NOMcom	fem		pl
ueskes	évêque	NOMcom	masc		sg|pl
uestiment	vêtement	NOMcom	masc		sg|pl
uestimenz	vêtement	NOMcom	masc		sg|pl
uestures	vêture	NOMcom	fem		pl
ueue	vue	NOMcom	masc		sg|pl
ueueie	bouée	NOMcom	fem		sg
ueueie	hu	NOMcom	masc		sg|pl
ueueie	hue	NOMcom	fem		sg
ueueie	huile	NOMcom	fem		sg
ueueie	oeve	NOMcom	fem		sg
