	prefixe	word	root	ofr_root_form	ofr_root_lemma	ofr_root_pos	lemma_def
2905	re	retenues	tenues	tenues	tenues___999999__1__1	v	retenir
2906	re	reters	ters	ters	terser___60107__1__1	v	reter
2907	re	reters	ters	ters	terser___60107__1__1	v	terdre
2908	re	reters	ters	ters	terser___60107__1__1	v	retraire
2909	re	reters	ters	ters	terser___60107__1__1	v	rester
2910	re	reters	ters	ters	terser___60107__1__1	v	reder
2911	re	reters	ters	ters	terser___60107__1__1	v	resder
2912	re	retiegne	tiegne	tiegne	tenir___60089__3__1	v	retenir
2913	re	retienent	tienent	tienent	tenir___60089__3__1	v	_
2914	re	retiengne	tiengne	tiengne	tenir___60089__3__1	v	retenir
2915	re	retindrent	tindrent	tindrent	tenir___60089__3__1	v	_
2916	re	retinrent	tinrent	tinrent	tenir___60089__3__1	v	_
2917	re	retins	tins	tins	tiner___60138__1__1	v	retenir
2918	re	retins	tins	tins	tiner___60138__1__1	v	tenir
2919	re	retoloit	toloit	toloit	toloit___999999__1__1	v	retolir
2920	re	retoloit	toloit	toloit	toloit___999999__1__1	v	tolir
2921	re	retoloit	toloit	toloit	toloit___999999__1__1	v	retoiler
2922	re	retoloit	toloit	toloit	toloit___999999__1__1	v	redoler
2923	re	retorde	torde	torde	tordre___60177__1__1	v	retordre
2924	re	retort	tort	tort	torer___60179__1__1	v	_
2925	re	retour	tour	tour	tour___49473__1	nc	retour
2926	re	retournee	tournee	tournee	tournee___999999__1__1	v	retourner
2927	re	retraient	traient	traient	treter___60337__1__1	v	_
2928	re	retraist	traist	traist	treter___60337__1__1	v	_
2929	re	retraistrent	traistrent	traistrent	treter___60337__1__1	v	_
2930	re	retramist	tramist	tramist	tramiier___60216__1__1	v	_
2931	re	retreuve	treuve	treuve	trover___60371__1__4	v	retrouver
2932	re	retreuvent	treuvent	treuvent	trover___60371__1__2	v	retrouver
2933	re	retruverent	truverent	truverent	truver___60377__1__1	v	retrouver
2934	re	retruverent	truverent	truverent	truver___60377__1__1	v	trouver
2935	re	returs	turs	turs	tor___49080__1	nc	retour
2936	re	returs	turs	turs	tor___49080__1	nc	reton
2937	re	returs	turs	turs	tor___49080__1	nc	turc
2938	re	returs	turs	turs	tor___49080__1	nc	recteur
2939	re	returs	turs	turs	tor___49080__1	nc	rhéteur
2940	re	returs	turs	turs	tor___49080__1	nc	raideur
2941	re	returs	turs	turs	tor___49080__1	nc	redeur
2942	re	returs	turs	turs	tor___49080__1	nc	retail
2943	re	revaigne	vaigne	vaigne	venir___60461__1__3	v	_
2944	re	revalent	valent	valent	valer___60432__1__1	v	revaloir
2945	re	revalt	valt	valt	valer___60432__1__1	v	_
2946	re	revandroies	vandroies	vandroies	venir___60461__1__3	v	_
2947	re	revanrai	vanrai	vanrai	venir___60461__1__3	v	_
2948	re	revanroie	vanroie	vanroie	venir___60461__1__3	v	_
2949	re	revanroiz	vanroiz	vanroiz	venir___60461__1__3	v	_
2950	re	reveez	veez	veez	veoir___60471__1__1	v	rêver
2951	re	reveez	veez	veez	veoir___60471__1__1	v	river
2952	re	reveez	veez	veez	veoir___60471__1__1	v	rivoyer
2953	re	reveignes	veignes	veignes	venir___60461__1__3	v	_
2954	re	reveigniez	veigniez	veigniez	venir___60461__1__3	v	_
2955	re	reveingne	veingne	veingne	venir___60461__1__3	v	_
2956	re	reveller	veller	veller	veller___90765__1__1	v	révéler
2957	re	revenant	venant	venant	venir___60461__1__3	v	_
2958	re	revendré	vendré	vendré	venir___60461__1__3	v	revenir
2959	re	revenés	venés	venés	venir___60461__1__3	v	revenir
2960	re	revenez	venez	venez	venir___60461__1__3	v	_
2961	re	revenéz	venéz	venéz	venir___60461__1__3	v	_
2962	re	revengum	vengum	vengum	venir___60461__1__3	v	_
2963	re	revenisse	venisse	venisse	venir___60461__1__3	v	_
2964	re	revenissent	venissent	venissent	venir___60461__1__3	v	revenir
2965	re	revenisses	venisses	venisses	venir___60461__1__3	v	_
2966	re	revenit	venit	venit	venir___60461__1__3	v	revenir
2967	re	revenit	venit	venit	venir___60461__1__3	v	rebénir
2968	re	revenit	venit	venit	venir___60461__1__3	v	venir
2969	re	revenoient	venoient	venoient	venir___60461__1__3	v	_
2970	re	revenoit	venoit	venoit	venir___60461__1__3	v	_
2971	re	revenons	venons	venons	venir___60461__1__3	v	revenir
2972	re	revenra	venra	venra	venir___60461__1__3	v	revenir
2973	re	revenrai	venrai	venrai	venir___60461__1__3	v	revenir
2974	re	revenras	venras	venras	venir___60461__1__3	v	revenir
2975	re	revenroit	venroit	venroit	venir___60461__1__3	v	revenir
2976	re	revenrons	venrons	venrons	venir___60461__1__3	v	revenir
2977	re	revenrra	venrra	venrra	venir___60461__1__3	v	_
2978	re	revenues	venues	venues	venir___60461__1__3	v	revenir
2979	re	reveoir	veoir	veoir	veoir___60471__1__1	v	_
2980	re	reverrai	verrai	verrai	verrer___60494__1__1	v	revoir
2981	re	reverras	verras	verras	verrer___60494__1__1	v	revoir
2982	re	reverré	verré	verré	verrer___60494__1__1	v	reverrer
2983	re	reverront	verront	verront	veoir___60471__1__1	v	revoir
2984	re	revert	vert	vert	vert___99999__1	nc	_
2985	re	revesqui	vesqui	vesqui	vivre___60546__1	v	revequir
2986	re	revesquis	vesquis	vesquis	vivre___60546__1	v	revequir
2987	re	revest	vest	vest	vesser___60508__1__1	v	_
2988	re	revestus	vestus	vestus	vestir___60512__1__1	v	revêtir
2989	re	reveust	veust	veust	voloir___60565__2__1	v	revoir
2990	re	reviegn	viegn	viegn	venir___60461__1__3	v	revenir
2991	re	reviegnent	viegnent	viegnent	venir___60461__1__3	v	revenir
2992	re	revien	vien	vien	venir___60461__1__3	v	_
2993	re	reviendra	viendra	viendra	venir___60461__1__3	v	revenir
2994	re	reviendrai	viendrai	viendrai	venir___60461__1__3	v	_
2995	re	revienent	vienent	vienent	venir___60461__1__3	v	_
2996	re	revienge	vienge	vienge	venir___60461__1__3	v	revenir
2997	re	reviennent	viennent	viennent	venir___60461__1__3	v	revenir
2998	re	revient	vient	vient	venir___60461__1__3	v	_
2999	re	revindrent	vindrent	vindrent	venir___60461__1__3	v	_
3000	re	reving	ving	ving	vignier___78907__1__1	v	_
3001	re	revinrent	vinrent	vinrent	venir___60461__1__3	v	_
3002	re	revinssent	vinssent	vinssent	venir___60461__1__3	v	revenir
3003	re	revint	vint	vint	vignier___78907__1__1	v	_
3004	re	revisquet	visquet	visquet	vivre___60546__1	v	_
3005	re	revoel	voel	voel	voloir___60565__2__1	v	_
3006	re	revoil	voil	voil	voloir___60565__2__1	v	_
3007	re	revoist	voist	voist	veoir___60471__1__1	v	raller
3008	re	revot	vot	vot	voloir___60565__2__1	v	revouloir
3009	re	revot	vot	vot	voloir___60565__2__1	v	revaloir
3010	re	revot	vot	vot	voloir___60565__2__1	v	revoir
3011	re	revot	vot	vot	voloir___60565__2__1	v	vouloir
3012	re	revoye	voye	voye	veoir___60471__1__1	v	revoir
3013	re	revoye	voye	voye	veoir___60471__1__1	v	revoyer
3014	re	revueil	vueil	vueil	voloir___60565__2__1	v	revouloir
3015	re	revueil	vueil	vueil	voloir___60565__2__1	v	revoir
3016	re	revyndrent	vyndrent	vyndrent	venir___60461__1__3	v	revenir
3017	re	revyndrent	vyndrent	vyndrent	venir___60461__1__3	v	venir
3018	re	revynt	vynt	vynt	venir___60461__1__3	v	revenir
3019	re	revynt	vynt	vynt	venir___60461__1__3	v	venir
3020	ri	riaigne	aigne	aigne	aigne___11232__1	nc	rogne
3021	ri	ribaus	baus	baus	baler___748356__1__1	v	_
3022	ri	ribauz	bauz	bauz	baillier___748338__1__1	v	_
3023	ri	richars	chars	chars	char___15474__1	nc	richard
3024	ri	rient	ent	ent	enter___753089__1__1	v	rire
3025	ri	rierent	erent	erent	estre___999999__1__1	v	rire
3026	ri	rierent	erent	erent	estre___999999__1__1	v	rêtre
3027	ri	rierent	erent	erent	estre___999999__1__1	v	raire
3028	ri	rierent	erent	erent	estre___999999__1__1	v	rere
3029	ri	rigore	gore	gore	gore___27064__1	nc	rigueur
3030	ri	rigour	gour	gour	gourer___755379__1__1	v	_
3031	ri	rioit	oit	oit	ouir___756993__1__1	v	rire
3032	ri	riole	ole	ole	ole___38000__1	nc	riolle
3033	ri	rioye	oye	oye	oye___999999__1__1	v	rire
3034	ri	riques	ques	ques	ques___42417__1	nc	ruque
3035	ri	rirais	rais	rais	raiier___57959__1__1	v	rire
3036	ri	rirent	rent	rent	rendre___58705__2__1	v	rire
3037	ri	riroient	roient	roient	ruer___59328__1__1	v	rire
3038	ri	riroit	roit	roit	ruer___59328__1__1	v	_
3039	ri	riront	ront	ront	ronder___89223__1__1	v	rire
3040	sor	soractis	actis	actis	actif___320__1	adj	_
3041	sor	sorcier	cier	cier	cier___16047__1	nc	sorcier
3042	sor	sorciers	ciers	ciers	cier___16047__1	nc	sorcier
3043	sor	sorciz	ciz	ciz	citer___749447__1__1	v	_
3044	sor	sorcroissant	croissant	croissant	croissir___750428__1__1	v	surcroître
3045	sor	sorespandue	espandue	espandue	espandue___999999__1__1	v	répandre
3046	sor	sorlieve	lieve	lieve	lever___756243__1__1	v	surlever
3047	sor	sormainnent	mainnent	mainnent	mener___756516__1__1	v	_
3048	sor	sormaint	maint	maint	maindre___756351__1__1	v	_
3049	sor	sormoinne	moinne	moinne	moine___34922__1	nc	_
3050	sor	sornon	non	non	non___37101__1	nc	surnom
3051	sor	sorrai	rai	rai	raiier___57959__1__1	v	_
3052	sor	sorrit	rit	rit	roiier___64398__1__1	v	sourire
3053	sor	sorsome	some	some	somer___59683__1__1	v	_
3054	sor	sortable	table	table	tabler___60013__1__1	v	_
3055	sor	sortirent	tirent	tirent	tirer___60144__1__1	v	sortir
3056	sor	sortissent	tissent	tissent	tisser___60147__1__1	v	sortir
3057	sor	sortissoit	tissoit	tissoit	tisser___60147__1__1	v	sortir
3058	sor	sortist	tist	tist	tisser___60147__1__1	v	sortir
3059	sor	sorurs	urs	urs	urer___60421__1__1	v	_
3060	sor	sorvint	vint	vint	vignier___78907__1__1	v	survenir
3061	sor	sorvit	vit	vit	voier___79017__1__1	v	_
3062	sor	sorvivoit	vivoit	vivoit	vivre___60546__1	v	survivre
3063	sos	soscremoient	cremoient	cremoient	cremer___750356__1__1	v	crémir
3064	sos	soscremoient	cremoient	cremoient	cremer___750356__1__1	v	crémer
3065	sos	sosferoie	feroie	feroie	fere___754611__1__4	v	_
3066	sos	sosfler	fler	fler	fler___24886__1	nc	_
3067	sos	sosfrez	frez	frez	frez___999999__1__1	v	souffrir
3068	sos	sostenoient	tenoient	tenoient	tener___90345__1__1	v	_
3069	sos	sostient	tient	tient	tenir___60089__3__1	v	_
3070	sos	sostint	tint	tint	tinter___60140__1__1	v	soutenir
3071	sos	sostint	tint	tint	tinter___60140__1__1	v	tenir
3072	sous	souscourir	courir	courir	courir___750244__1__1	v	courir
3073	sous	souscours	cours	cours	courer___80841__1__1	v	_
3074	sous	sousfrance	france	france	franc___3244__1	adj	_
3075	sous	sousfrete	frete	frete	freter___754919__1__1	v	souffreter
3076	sous	sousfrete	frete	frete	freter___754919__1__1	v	souffrir
3077	sous	sousfri	fri	fri	froiier___754938__1__1	v	souffrir
3078	sous	souslevoient	levoient	levoient	lever___756244__1__1	v	_
3079	sous	souslieve	lieve	lieve	lever___756243__1__1	v	soulever
3080	sous	sousmetant	metant	metant	metant___999999__1__1	v	soumettre
3081	sous	sousmette	mette	mette	metre___756641__1__1	v	soumettre
3082	sous	sousmettre	mettre	mettre	mettre___756643__1__1	v	soumettre
3083	sous	souspendimes	pendimes	pendimes	pendre___57325__1__1	v	suspendre
3084	sous	souspendu	pendu	pendu	pendu___999999__1__1	v	suspendre
3085	sous	sousprendre	prendre	prendre	prendre___57670__1__1	v	sousprendre
3086	sous	sousprengne	prengne	prengne	prendre___57670__1__1	v	sousprendre
3087	sous	sousprent	prent	prent	prendre___57670__1__1	v	sousprendre
3088	sous	souspresure	presure	presure	presure___41750__1	nc	sous-présure
3089	sous	sousprins	prins	prins	prins___999999__1__1	v	sousprendre
3090	sous	souspriz	priz	priz	priz___99999__1	nc	_
3091	sous	sousriant	riant	riant	rire___59246__1__1	v	sourire
3092	sous	sousrire	rire	rire	rire___59246__2__1	v	sourire
3093	sous	soussiz	siz	siz	signer___59600__1__1	v	soucier
3094	sous	soussiz	siz	siz	signer___59600__1__1	v	soucire
3095	sous	soustenant	tenant	tenant	tener___90345__1__1	v	soutenir
3096	sous	soustenez	tenez	tenez	tener___90345__1__1	v	soutenir
3097	sous	soustenoient	tenoient	tenoient	tener___90345__1__1	v	_
3098	sous	soustenois	tenois	tenois	tenois___48058__1	nc	soutenail
3099	sous	soustenois	tenois	tenois	tenois___48058__1	nc	soutenal
3100	sous	soustenoit	tenoit	tenoit	tener___90345__1__1	v	_
3101	sous	soustenons	tenons	tenons	tener___90345__1__1	v	soutenir
3102	sous	soustenues	tenues	tenues	tenues___999999__1__1	v	soutenir
3103	sous	soustenuz	tenuz	tenuz	tenuz___999999__1__1	v	soutenir
3104	sous	soustien	tien	tien	tenir___60089__3__1	v	_
3105	sous	soustiennent	tiennent	tiennent	tenir___60089__3__1	v	soutenir
3106	sous	soustiens	tiens	tiens	tenir___60089__3__1	v	_
3107	sous	soustil	til	til	tillier___60133__1__1	v	_
3108	sous	soustindrent	tindrent	tindrent	tenir___60089__3__1	v	soutenir
3109	sous	soustint	tint	tint	tinter___60140__1__1	v	soutenir
3110	sous	soustraisent	traisent	traisent	treter___60337__1__1	v	soustraire
3111	sous	soustraist	traist	traist	treter___60337__1__1	v	soustraire
3112	sous	soustraist	traist	traist	treter___60337__1__1	v	soustrer
3113	soz	sozceinte	ceinte	ceinte	ceinte___999999__1__1	v	_
3114	soz	sozlieve	lieve	lieve	lever___756243__1__1	v	_
3115	sur	suratendi	atendi	atendi	atendre___748102__1__1	v	surattendre
3116	sur	surchil	chil	chil	chil___1262__1	adj	_
3117	sur	surcilez	cilez	cilez	cileter___749391__1__1	v	_
3118	sur	surcillez	cillez	cillez	cilleter___749393__1__1	v	sourciller
3119	sur	surcot	cot	cot	coter___750198__1__1	v	_
3120	sur	surcotez	cotez	cotez	coter___750198__1__1	v	_
3121	sur	surcreist	creist	creist	croire___750421__1__5	v	surcroître
3122	sur	surdeit	deit	deit	dire___751970__1__1	v	_
3123	sur	surdent	dent	dent	denter___750899__1__1	v	_
3124	sur	surdos	dos	dos	dosser___752055__1__1	v	sourdre
3125	sur	surent	ent	ent	enter___753089__1__1	v	suivre
3126	sur	surfait	fait	fait	faire___754531__1__4	v	_
3127	sur	surfet	fet	fet	fere___754611__1__4	v	surfaire
3128	sur	surhabonder	habonder	habonder	habonder___755692__1__1	v	surabonder
3129	sur	surment	ment	ment	mentir___756529__1__1	v	sumer
3130	sur	surment	ment	ment	mentir___756529__1__1	v	sommer
3131	sur	surmunta	munta	munta	munter___756739__1__1	v	_
3132	sur	surnom	nom	nom	nomer___756815__1__1	v	_
3133	sur	surnoun	noun	noun	noun___37335__1	nc	surnom
3134	sur	suronde	onde	onde	onder___756921__1__1	v	suronder
3135	sur	surpliz	pliz	pliz	pliz___40672__1	nc	surplis
3136	sur	surplus	plus	plus	plus___99999__1	nc	surplus
3137	sur	surprins	prins	prins	prins___999999__1__1	v	surprendre
3138	sur	surprint	print	print	prendre___57670__1__1	v	surprendre
3139	sur	surprise	prise	prise	prisier___57705__2__1	v	surprendre
3140	sur	surpriz	priz	priz	priz___99999__1	nc	_
3141	sur	surserra	serra	serra	serrer___59578__1__1	v	_
3142	sur	surserrons	serrons	serrons	serrer___59578__1__1	v	_
3143	sur	surserront	serront	serront	estre___999999__1__1	v	_
3144	sur	sururs	urs	urs	urer___60421__1__1	v	_
3145	sur	survenant	venant	venant	venir___60461__1__3	v	survenir
3146	sur	survenu	venu	venu	venir___60461__1__3	v	survenir
3147	sur	survenue	venue	venue	venir___60461__1__3	v	survenir
3148	sur	survenues	venues	venues	venir___60461__1__3	v	survenir
3149	sur	survere	vere	vere	voir___9665__1	adv	_
3150	sur	surverse	verse	verse	verser___65092__1__1	v	surverser
3151	sur	survesquiet	vesquiet	vesquiet	vivre___60546__1	v	_
3152	sur	surviennent	viennent	viennent	venir___60461__1__3	v	survenir
3153	sur	survient	vient	vient	venir___60461__1__3	v	survenir
3154	sur	survint	vint	vint	vignier___78907__1__1	v	survenir
3155	sur	survist	vist	vist	viser___60538__1__1	v	survoir
3156	sur	survist	vist	vist	viser___60538__1__1	v	survivre
3157	sur	survist	vist	vist	viser___60538__1__1	v	servir
3158	sur	survyndrent	vyndrent	vyndrent	venir___60461__1__3	v	survenir
3159	sur	survynt	vynt	vynt	venir___60461__1__3	v	survenir
3160	tres	tresord	ord	ord	ord___999__1	adj	ord
3161	tres	tresord	ord	ord	ord___999__1	adj	sord
3162	tres	tresorde	orde	orde	order___756941__1__1	v	_
3163	tres	tresorier	orier	orier	orier___38343__1	nc	trésorier
3164	tres	tresoriere	oriere	oriere	oriere___38345__1	nc	tresorier
3165	tres	tresoriere	oriere	oriere	oriere___38345__1	nc	trésorier
3166	tres	tresoriere	oriere	oriere	oriere___38345__1	nc	trésorière
3167	tres	tresour	our	our	our___38607__1	nc	tresor
3168	tres	tresours	ours	ours	ours___38609__1	nc	trésor
3169	tres	tresours	ours	ours	ours___38609__1	nc	ours
3170	tres	tresours	ours	ours	ours___38609__1	nc	tréseau
3171	tres	tresours	ours	ours	ours___38609__1	nc	tresseur
3172	tres	tresparfonde	parfonde	parfonde	parfonder___757155__1__1	v	parfonder
3173	tres	tresparfonde	parfonde	parfonde	parfonder___757155__1__1	v	parfondre
3174	tres	trespasent	pasent	pasent	paser___57263__1__1	v	trépasser
3175	tres	trespasent	pasent	pasent	paser___57263__1__1	v	passer
3176	tres	trespassement	passement	passement	passement___39364__1	nc	trépassement
3177	tres	tresperça	perça	perça	percier___57342__1__1	v	trespercer
3178	tres	tresperce	perce	perce	percier___57342__1__1	v	trespercer
3179	tres	trespercerent	percerent	percerent	percer___57337__1__1	v	trespercer
3180	tres	trespercerent	percerent	percerent	percer___57337__1__1	v	percer
3181	tres	trespoi	poi	poi	se pöoir___57821__2	v	pouvoir
3182	tres	trespoi	poi	poi	se pöoir___57821__2	v	tréper
3183	tres	trespoi	poi	poi	se pöoir___57821__2	v	paroir
3184	tres	trespoi	poi	poi	se pöoir___57821__2	v	perdre
3185	tres	trespoi	poi	poi	se pöoir___57821__2	v	payer
3186	tres	trespou	pou	pou	pou___41437__1	nc	_
3187	tres	tressage	sage	sage	sage___44879__1	nc	sage
3188	tres	tressagement	sagement	sagement	sagement___9396__1	adv	sagement
3189	tres	tressagement	sagement	sagement	sagement___9396__1	adv	très
3190	tres	tressaige	saige	saige	saige___999__1	adj	sage
3191	tres	tressaillant	saillant	saillant	saillant___999999__1__1	v	tressaillir
3192	tres	tressalt	salt	salt	salter___59433__1__1	v	_
3193	tres	tressaut	saut	saut	sauter___59480__1__1	v	_
3194	tres	tressue	sue	sue	savoir___59488__1__2	v	_
3195	tres	tressuef	suef	suef	söef___9482__1	adv	souef
3196	tres	trestort	tort	tort	torer___60179__1__1	v	tordre
3197	tres	trestort	tort	tort	torer___60179__1__1	v	tourner
3198	tres	trestort	tort	tort	torer___60179__1__1	v	destordre
3199	tres	trestort	tort	tort	torer___60179__1__1	v	détordre
3200	tres	trestrent	trent	trent	trent___50145__1	nc	_
3201	tres	tresturna	turna	turna	turner___60397__1__1	v	_
3202	tres	tresturnent	turnent	turnent	turner___60397__1__1	v	_
3203	tres	tresturnerent	turnerent	turnerent	turner___60397__1__1	v	_
3204	tres	tresturs	turs	turs	tor___49080__1	nc	trestour
3205	tres	tresves	ves	ves	vir___78947__2__1	v	_
3206	dis	disans	ans	ans	anser___747608__1__1	v	dire
3207	dis	discors	cors	cors	corser___750166__1__1	v	_
3208	dis	discours	cours	cours	courer___80841__1__1	v	discourir
3209	dis	discurre	curre	curre	curre___750554__1__1	v	discourir
3210	dis	diseur	eur	eur	eur___23691__1	nc	diseur
3211	dis	diseurs	eurs	eurs	eur___23691__1	nc	diseur
3212	dis	disfamés	famés	famés	famé___2920__1	adj	_
3213	dis	disnoyent	noyent	noyent	nient___9028__1	adv	_
3214	dis	disours	ours	ours	ours___38609__1	nc	diseur
3215	dis	dispitousement	pitousement	pitousement	pitosement___9195__1	adv	dépiteusement
3216	dis	displese	plese	plese	plaire___57440__1__1	v	déplaire
3217	dis	disposees	posees	posees	posees___999999__1__1	v	disposer
3218	dis	dissemblant	semblant	semblant	sembler___59536__2__1	v	dissembler
3219	dis	dissemblanz	semblanz	semblanz	semblanz___999999__1__1	v	_
3220	dis	dissimilitude	similitude	similitude	similitude___99999__1	nc	dissimilitude
3221	més	mésaventures	aventures	aventures	aventurer___748211__1__1	v	_
3222	entr	entrailes	ailes	ailes	ailer___747318__1__1	v	_
3223	entr	entraiment	aiment	aiment	aimer___747322__1__1	v	entraimer
3224	entr	entraissent	aissent	aissent	aissier___747331__1__1	v	entrer
3225	entr	entrans	ans	ans	anser___747608__1__1	v	entrer
3226	entr	entrantez	antez	antez	anter___79600__1__1	v	entrer
3227	entr	entrasmes	asmes	asmes	asmer___79708__1__1	v	entrer
3228	entr	entratendirent	atendirent	atendirent	atendre___748102__1__1	v	entratteindre
